bench,No JIT (ms),No JIT RSD,YJIT 3.3.1 (ms),YJIT 3.3.1 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.3.1 spd,YJIT 3.3.1 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
railsbench,9569.91916373372,0.09567690010296072,6304.730686917901,0.5935121084292228,5783.283726871014,0.032661475264294595,1.517894996465269,0.6011744273215665,1.6547552594158177,0.1010981759467106,99.80795926973022
rubocop,534.8573516715657,0.5161324112125004,398.6112045229606,4.384409051851312,357.62036088854074,4.01781058412773,1.3418021009009473,4.414684065690291,1.4956009505237993,4.050826404060392,99.63074554001518
ruby-lsp,407.67501993104815,0.160650382304521,301.86481253159315,0.9962102620534277,320.0082643383957,0.6399507821066296,1.3505218329757493,1.0090804881450972,1.2739515361389182,0.6598072058211214,97.52442639539134
sequel,236.35048613461674,0.2373757091492289,214.99461637666593,0.18162865505980202,198.54476342213826,0.255827349590865,1.0993321140680834,0.2988916118477262,1.1904141013888008,0.34899120346046825,96.71371964724364
binarytrees,1020.5316519364715,0.9935253114925898,496.3047011371921,2.2579142985738727,466.0367102785544,1.9494621536984624,2.056260296543854,2.466833906909987,2.1898095781478037,2.1880345594343558,99.98482590776224
blurhash,1017.7586125209928,1.8489193177432808,433.6473447581132,0.35176991268619523,411.0188255352633,0.35178863426234236,2.3469730065767944,1.8820852039680702,2.4761849075783373,1.8820887032019622,99.98135946107357
erubi,653.8627069029543,0.22084365120541427,613.3374953881288,0.11933696244875634,577.5700485599892,0.08751381037918016,1.0660732660558778,0.25102435914515264,1.1320924769786447,0.23755122665400358,99.93963061094033
etanni,2519.450670108199,0.04891811675896494,926.4626490033191,0.23811394948014336,2376.097548380494,0.028561927734089013,2.7194303761933667,0.24308688793161182,1.060331328495083,0.056645969522385695,99.91822392560526
fannkuchredux,5744.816441088915,0.9543810685050083,1674.4942411780357,0.20662034488506323,1415.875094011426,0.11119455609065988,3.4307770667800788,0.9764912651125887,4.057431665679512,0.9608368504720041,74.28186557073154
fluentd,5405.853985995054,0.3822354053884457,5689.612226188183,0.35451718481556727,4271.942872926593,0.5164240162226356,0.9501269631545285,0.5213313144843924,1.2654321808127666,0.6424933226610112,99.97566630064813
graphql,11943.73851493001,0.09126373407258254,9832.001975923777,0.0519708058870786,9335.918068140745,0.04235327020495869,1.2147819481909556,0.10502396784269515,1.2793319765400013,0.10061246768629277,99.44085271824932
graphql-native,1616.5202666074038,0.05180191948143372,1588.8855900615454,0.06650968891929901,1430.1965717564929,0.039715973327997284,1.017392489880148,0.0843028918964401,1.1302783816787352,0.0652747837939823,99.89843493747142
lee,3625.5076576024294,0.5753401025379629,2856.39224126935,1.1070461490702608,2520.153069496155,0.8536219532418661,1.269261134805244,1.2476247070973256,1.4386061313042642,1.0294108376371662,99.95546266897979
matmul,4242.7826177328825,1.4972028864757982,2188.281746953726,0.40436240593831696,2136.496287956834,0.07740281498840929,1.9388648758959839,1.5508466844300521,1.9858600464924394,1.499202347596745,99.64085756148958
nbody,292.6890646978732,1.1337098354558992,126.9221343100071,0.40861610371518775,119.26594878400653,0.69294526175817,2.306052181434175,1.2050996270951306,2.4540874212801516,1.3287103246390992,99.55569410183206
nqueens,596.7403814741751,2.6198106299333666,604.5117908157408,2.0590817517705218,104.3555692064898,0.2755598900453201,0.9871443213190618,3.3321502662974583,5.718337660478826,2.6342628930525613,89.0433401973093
optcarrot,17582.50458613038,0.4226720054402811,8306.158792600036,0.4847315290247874,7981.521603837609,0.3952985335298159,2.116803329331321,0.6431300641500266,2.202901333710167,0.5787162990565687,99.49147765958995
protoboeuf,435.33547494118494,0.6514649597195702,209.8208695257965,0.18636526391190705,131.86345712929827,0.513698215629214,2.0747958767164603,0.6775976721738173,3.3014110536652943,0.8296339255858933,99.97549347534918
rack,231.2286976414422,0.41551996211116704,176.53312294278294,0.4997717988636345,155.18057307666118,0.9792230306126873,1.3098317969279167,0.6499451437254217,1.490062145389889,1.0637361433152308,99.59623040308192
ruby-json,11319.677796587348,0.1834487220299489,9684.615105763078,0.1371484342841509,9885.022731125355,0.15324577191562333,1.1688309419598188,0.22904830634828,1.1451342201717594,0.23903493515475246,99.98260566922123
rubykon,35710.694632306695,0.6225794157483627,20813.529989868402,0.5750312819498618,19518.02397221327,0.5789252772173424,1.7157442610499,0.8475058136287174,1.8296265381754853,0.8501526954110947,99.94793347605568
sudoku,4785.874095931649,1.9111238654023244,1626.9720159471035,0.06285011721154336,1387.4715104078252,0.024451806043894023,2.9415835361775815,1.9121570453662602,3.4493494533267337,1.9112802828808573,99.71182752586374
tinygql,2684.7232710570097,0.17005820850115402,1402.7436943724751,0.1367192606571819,1386.5816053003073,0.09005820713318104,1.9139086362159945,0.21820162811782232,1.9362172848640593,0.19243252051216528,99.97947447251809
30k_ifelse,7646.822594851255,0.043939153639749866,1554.361991584301,0.0495959733226405,1511.5887593477964,0.040039133330645044,4.919589282453533,0.066260167464304,5.0587982661042155,0.059445617335903866,99.93971032827803
30k_methods,19081.07805773616,0.30227092609678163,3339.9033166468143,0.07025498907775911,3304.0172182023525,0.061357031203999164,5.713062998749653,0.3103280139686427,5.775114594626047,0.3084354033530758,99.9760676063583
cfunc_itself,289.16391567822467,0.5815805095893315,48.96728940295614,13.813637441202534,43.22980436876681,13.821776619199369,5.905246526894093,13.825874845597536,6.688994315392815,13.834006823772372,89.82331214104549
fib,519.1227371493975,1.1411032527873564,115.26992859177855,0.051014552813577446,101.38191913182919,2.223930209515427,4.503540025498229,1.1422430206049212,5.12046666303851,2.4995964094863825,99.98715506612514
getivar,246.7718875434782,0.6209267389213107,47.362352705391004,76.46952421440177,44.22445205992527,80.97302306227738,5.210296225748715,76.47204511187135,5.579987451491675,80.97540375854393,53.9639586721786
keyword_args,664.91022778468,0.04861722660914018,78.0870819067698,8.763761038715241,66.16145468086278,16.85974661979907,8.514983676538632,8.76389589043745,10.049812704269417,16.85981671663572,91.9363438436541
respond_to,734.7646338805075,0.40826192624639385,40.51014787172744,12.786540213115096,35.137144486895565,15.208603746122881,18.13779194800988,12.793056258065619,20.911335983905545,15.214082479959327,89.96392643119361
ruby-xor,1902.9276739805937,3.452313706459642,537.687353870791,0.03410047469996247,316.40324539998,0.058719943214831406,3.5390969497078353,3.4524821172866162,6.014248278569377,3.452813050186799,99.99228924787946
setivar,191.65838732808626,0.564055627087705,34.59380849792655,69.02664477538208,31.33714068244931,75.55005711303988,5.540251150421142,69.02894934516411,6.116013878554866,75.55216269925063,68.73874322127101
setivar_object,308.9681983163411,0.3889291520150135,130.52452209851018,41.897820823946994,127.94220108556522,44.2944299244851,2.367127596783346,41.89962596110917,2.4149045091830903,44.29613739617043,60.689888507684
setivar_young,309.7047580984132,0.177564965957815,130.67420008749778,42.182399928229415,128.32063660025597,45.080163177403904,2.3700528328548316,42.18277365254951,2.413522612603649,45.08051287883156,61.3997769003019
str_concat,170.17082459555414,0.2507850472600513,81.75410460052865,1.2086797273899001,74.6294858447295,0.6324737928075582,2.0814957906646043,1.2344228705482372,2.280208990714519,0.6803794812585138,99.75658171860391
throw,68.15515643551842,0.3981766185505181,50.32705187594117,0.2562335758387425,44.93504025517626,0.2574548213666853,1.3542449616068206,0.4734979038469267,1.5167485340723008,0.4741598935014186,99.96558548719648
